county,date,deaths,cumulative_deaths,reported_deaths,cumulative_reported_deaths
Santa Barbara,2/5/2021,1,424,12,334
Santa Clara,2/5/2021,4,1769,17,1421
Santa Cruz,2/5/2021,1,194,5,161
Shasta,2/5/2021,0,100,5,136
Sierra,2/5/2021,0,0,0,0
Siskiyou,2/5/2021,0,5,0,4
Solano,2/5/2021,0,168,7,127
Sonoma,2/5/2021,0,285,3,252
Stanislaus,2/5/2021,1,675,0,678
Sutter,2/5/2021,0,101,0,92
Tehama,2/5/2021,1,31,1,22
Trinity,2/5/2021,0,3,0,3
Tulare,2/5/2021,1,785,7,663
Tuolumne,2/5/2021,0,56,0,45
Ventura,2/5/2021,3,892,9,546
Yolo,2/5/2021,0,190,1,162
Yuba,2/5/2021,0,40,1,35
Alameda,2/4/2021,3,1154,19,899
Alpine,2/4/2021,0,0,0,0
Amador,2/4/2021,0,42,0,33
Butte,2/4/2021,0,184,3,147
Calaveras,2/4/2021,0,49,0,21
California,2/4/2021,101,54641,779,42413
Colusa,2/4/2021,0,12,0,10
Contra Costa,2/4/2021,0,724,13,550
Del Norte,2/4/2021,0,4,0,2
El Dorado,2/4/2021,0,101,0,86
Fresno,2/4/2021,1,1455,99,1114
Glenn,2/4/2021,0,17,0,14
Humboldt,2/4/2021,0,32,1,28
Imperial,2/4/2021,0,688,9,556
Inyo,2/4/2021,0,35,0,27
Kern,2/4/2021,5,1100,21,898
Kings,2/4/2021,0,226,15,187
Lake,2/4/2021,1,42,1,34
Lassen,2/4/2021,0,1,0,1
Los Angeles,2/4/2021,50,22141,233,17396
Madera,2/4/2021,0,211,1,95
Marin,2/4/2021,0,218,2,192
Mariposa,2/4/2021,0,4,0,4
Mendocino,2/4/2021,0,43,0,38
Merced,2/4/2021,4,395,2,345
Modoc,2/4/2021,0,3,0,3
Mono,2/4/2021,0,3,0,3
Monterey,2/4/2021,0,319,0,279
Napa,2/4/2021,0,73,1,55
Nevada,2/4/2021,0,67,2,37
Orange,2/4/2021,5,4437,49,3238
Placer,2/4/2021,0,240,0,210
Plumas,2/4/2021,0,4,0,2
Riverside,2/4/2021,3,3856,35,3230
Sacramento,2/4/2021,4,1438,10,1222
San Benito,2/4/2021,0,60,0,51
San Bernardino,2/4/2021,2,4014,101,2409
San Diego,2/4/2021,8,3387,55,2738
San Francisco,2/4/2021,2,438,1,326
San Joaquin,2/4/2021,3,1136,3,883
San Luis Obispo,2/4/2021,0,242,5,211
San Mateo,2/4/2021,1,340,1,226
Santa Barbara,2/4/2021,0,423,7,322
Santa Clara,2/4/2021,0,1765,40,1404
Santa Cruz,2/4/2021,0,193,2,156
Shasta,2/4/2021,1,100,1,131
Sierra,2/4/2021,0,0,0,0
Siskiyou,2/4/2021,0,5,0,4
Solano,2/4/2021,0,168,1,120
Sonoma,2/4/2021,1,285,1,249
Stanislaus,2/4/2021,1,674,16,678
Sutter,2/4/2021,1,101,2,92
Tehama,2/4/2021,0,30,0,21
Trinity,2/4/2021,0,3,0,3
Tulare,2/4/2021,2,784,16,656
Tuolumne,2/4/2021,1,56,0,45
Ventura,2/4/2021,2,889,11,537
Yolo,2/4/2021,0,190,0,161
Yuba,2/4/2021,0,40,0,34
Alameda,2/3/2021,6,1151,11,880
Alpine,2/3/2021,0,0,0,0
Amador,2/3/2021,0,42,0,33
Butte,2/3/2021,0,184,3,144
Calaveras,2/3/2021,1,49,0,21
California,2/3/2021,132,54540,616,41634
Colusa,2/3/2021,0,12,1,10
Contra Costa,2/3/2021,2,724,1,537
Del Norte,2/3/2021,0,4,0,2
El Dorado,2/3/2021,1,101,2,86
Fresno,2/3/2021,3,1454,6,1015
Glenn,2/3/2021,0,17,0,14
Humboldt,2/3/2021,0,32,2,27
Imperial,2/3/2021,0,688,12,547
Inyo,2/3/2021,0,35,0,27
Kern,2/3/2021,3,1095,10,877
Kings,2/3/2021,1,226,0,172
Lake,2/3/2021,1,41,0,33
Lassen,2/3/2021,0,1,0,1
Los Angeles,2/3/2021,49,22091,250,17163
Madera,2/3/2021,0,211,0,94
Marin,2/3/2021,0,218,1,190
Mariposa,2/3/2021,0,4,0,4
Mendocino,2/3/2021,1,43,0,38
Merced,2/3/2021,0,391,3,343
Modoc,2/3/2021,0,3,0,3
Mono,2/3/2021,0,3,0,3
Monterey,2/3/2021,1,319,1,279
Napa,2/3/2021,0,73,1,54
Nevada,2/3/2021,0,67,15,35
Orange,2/3/2021,6,4432,37,3189
Placer,2/3/2021,1,240,5,210
Plumas,2/3/2021,0,4,0,2
Riverside,2/3/2021,10,3853,26,3195
Sacramento,2/3/2021,4,1434,10,1212
San Benito,2/3/2021,0,60,1,51
San Bernardino,2/3/2021,6,4012,64,2308
San Diego,2/3/2021,11,3379,54,2683
San Francisco,2/3/2021,1,436,1,325
San Joaquin,2/3/2021,0,1133,2,880
San Luis Obispo,2/3/2021,1,242,5,206
San Mateo,2/3/2021,0,339,0,225
Santa Barbara,2/3/2021,2,423,11,315
Santa Clara,2/3/2021,6,1765,15,1364
Santa Cruz,2/3/2021,0,193,4,154
Shasta,2/3/2021,0,99,2,130
Sierra,2/3/2021,0,0,0,0
Siskiyou,2/3/2021,0,5,0,4
Solano,2/3/2021,1,168,1,119
Sonoma,2/3/2021,1,284,1,248
Stanislaus,2/3/2021,4,673,21,662
Sutter,2/3/2021,0,100,1,90
Tehama,2/3/2021,0,30,0,21
Trinity,2/3/2021,0,3,0,3
Tulare,2/3/2021,7,782,15,640
Tuolumne,2/3/2021,0,55,6,45
Ventura,2/3/2021,2,887,12,526
Yolo,2/3/2021,0,190,3,161
Yuba,2/3/2021,0,40,0,34
Alameda,2/2/2021,1,1145,11,869
Alpine,2/2/2021,0,0,0,0
Amador,2/2/2021,0,42,1,33
Butte,2/2/2021,1,184,0,141
Calaveras,2/2/2021,1,48,0,21
California,2/2/2021,135,54408,561,41018
Colusa,2/2/2021,0,12,0,9
Contra Costa,2/2/2021,2,722,5,536
Del Norte,2/2/2021,0,4,0,2
El Dorado,2/2/2021,0,100,1,84
Fresno,2/2/2021,4,1451,15,1009
Glenn,2/2/2021,0,17,0,14
Humboldt,2/2/2021,0,32,0,25
Imperial,2/2/2021,0,688,5,535
Inyo,2/2/2021,0,35,0,27
Kern,2/2/2021,5,1092,5,867
Kings,2/2/2021,2,225,0,172
Lake,2/2/2021,0,40,0,33
Lassen,2/2/2021,0,1,0,1
Los Angeles,2/2/2021,57,22042,218,16913
Madera,2/2/2021,0,211,0,94
Marin,2/2/2021,1,218,1,189
Mariposa,2/2/2021,0,4,0,4
Mendocino,2/2/2021,0,42,1,38
Merced,2/2/2021,2,391,3,340
Modoc,2/2/2021,0,3,2,3
Mono,2/2/2021,0,3,0,3
Monterey,2/2/2021,0,318,0,278
Napa,2/2/2021,1,73,1,53
Nevada,2/2/2021,0,67,0,20
Orange,2/2/2021,9,4426,52,3152
Placer,2/2/2021,0,239,1,205
Plumas,2/2/2021,0,4,0,2
Riverside,2/2/2021,5,3843,77,3169
Sacramento,2/2/2021,2,1430,9,1202
San Benito,2/2/2021,1,60,2,50
San Bernardino,2/2/2021,5,4006,72,2244
San Diego,2/2/2021,9,3368,10,2629
San Francisco,2/2/2021,2,435,0,324
San Joaquin,2/2/2021,1,1133,1,878
San Luis Obispo,2/2/2021,4,241,2,201
San Mateo,2/2/2021,0,339,5,225
Santa Barbara,2/2/2021,0,421,7,304
Santa Clara,2/2/2021,4,1759,6,1349
Santa Cruz,2/2/2021,1,193,1,150
Shasta,2/2/2021,0,99,16,128
Sierra,2/2/2021,0,0,0,0
Siskiyou,2/2/2021,0,5,0,4
Solano,2/2/2021,0,167,1,118
Sonoma,2/2/2021,2,283,4,247
Stanislaus,2/2/2021,3,669,-1,641
Sutter,2/2/2021,0,100,0,89
Tehama,2/2/2021,2,30,0,21
Trinity,2/2/2021,0,3,0,3
Tulare,2/2/2021,3,775,7,625
Tuolumne,2/2/2021,0,55,0,39
Ventura,2/2/2021,4,885,12,514
Yolo,2/2/2021,1,190,7,158
Yuba,2/2/2021,0,40,1,34
Alameda,2/1/2021,7,1144,1,858
Alpine,2/1/2021,0,0,0,0
Amador,2/1/2021,0,42,0,32
Butte,2/1/2021,0,183,1,141
Calaveras,2/1/2021,0,47,0,21
California,2/1/2021,161,54273,194,40457
Colusa,2/1/2021,0,12,0,9
Contra Costa,2/1/2021,4,720,0,531
Del Norte,2/1/2021,0,4,0,2
El Dorado,2/1/2021,0,100,0,83
Fresno,2/1/2021,5,1447,0,994
Glenn,2/1/2021,0,17,0,14
Humboldt,2/1/2021,0,32,0,25
Imperial,2/1/2021,0,688,0,530
Inyo,2/1/2021,0,35,0,27
Kern,2/1/2021,1,1087,1,862
Kings,2/1/2021,0,223,0,172
Lake,2/1/2021,1,40,0,33
Lassen,2/1/2021,0,1,0,1
Los Angeles,2/1/2021,65,21985,86,16695
Madera,2/1/2021,0,211,0,94
Marin,2/1/2021,0,217,3,188
Mariposa,2/1/2021,0,4,0,4
Mendocino,2/1/2021,1,42,0,37
Merced,2/1/2021,2,389,0,337
Modoc,2/1/2021,0,3,0,1
Mono,2/1/2021,0,3,0,3
Monterey,2/1/2021,1,318,0,278
Napa,2/1/2021,0,72,0,52
Nevada,2/1/2021,0,67,0,20
Orange,2/1/2021,11,4417,47,3100
Placer,2/1/2021,0,239,0,204
Plumas,2/1/2021,0,4,0,2
Riverside,2/1/2021,8,3838,18,3092
Sacramento,2/1/2021,7,1428,7,1193
San Benito,2/1/2021,0,59,0,48
San Bernardino,2/1/2021,7,4001,16,2172
San Diego,2/1/2021,9,3359,0,2619
San Francisco,2/1/2021,3,433,1,324
San Joaquin,2/1/2021,2,1132,0,877
San Luis Obispo,2/1/2021,0,237,0,199
San Mateo,2/1/2021,1,339,1,220
Santa Barbara,2/1/2021,5,421,0,297
Santa Clara,2/1/2021,5,1755,13,1343
Santa Cruz,2/1/2021,2,192,0,149
Shasta,2/1/2021,1,99,0,112
Sierra,2/1/2021,0,0,0,0
Siskiyou,2/1/2021,0,5,0,4
Solano,2/1/2021,2,167,-1,117
Sonoma,2/1/2021,2,281,0,243
Stanislaus,2/1/2021,1,666,0,642
Sutter,2/1/2021,0,100,0,89
Tehama,2/1/2021,0,28,0,21
Trinity,2/1/2021,0,3,0,3
Tulare,2/1/2021,3,772,0,618
Tuolumne,2/1/2021,0,55,0,39
Ventura,2/1/2021,5,881,0,502
Yolo,2/1/2021,0,189,0,151
Yuba,2/1/2021,0,40,0,33
Alameda,1/31/2021,0,1137,7,857
Alpine,1/31/2021,0,0,0,0
Amador,1/31/2021,0,42,0,32
Butte,1/31/2021,0,183,1,140
Calaveras,1/31/2021,0,47,0,21
California,1/31/2021,114,54112,350,40263
Colusa,1/31/2021,0,12,0,9
Contra Costa,1/31/2021,3,716,0,531
Del Norte,1/31/2021,0,4,0,2
El Dorado,1/31/2021,0,100,0,83
Fresno,1/31/2021,2,1442,30,994
Glenn,1/31/2021,0,17,0,14
Humboldt,1/31/2021,0,32,1,25
Imperial,1/31/2021,1,688,0,530
Inyo,1/31/2021,0,35,0,27
Kern,1/31/2021,1,1086,13,861
Kings,1/31/2021,1,223,3,172
Lake,1/31/2021,0,39,0,33
Lassen,1/31/2021,0,1,0,1
Los Angeles,1/31/2021,46,21920,125,16609
Madera,1/31/2021,0,211,0,94
Marin,1/31/2021,1,217,0,185
Mariposa,1/31/2021,0,4,0,4
Mendocino,1/31/2021,0,41,1,37
Merced,1/31/2021,1,387,2,337
Modoc,1/31/2021,0,3,0,1
Mono,1/31/2021,0,3,0,3
Monterey,1/31/2021,0,317,1,278
Napa,1/31/2021,1,72,0,52
Nevada,1/31/2021,0,67,0,20
Orange,1/31/2021,10,4406,40,3053
Placer,1/31/2021,0,239,-1,204
Plumas,1/31/2021,0,4,0,2
Riverside,1/31/2021,3,3830,13,3074
Sacramento,1/31/2021,5,1421,2,1186
San Benito,1/31/2021,0,59,0,48
San Bernardino,1/31/2021,1,3994,34,2156
San Diego,1/31/2021,10,3350,16,2619
San Francisco,1/31/2021,3,430,7,323
San Joaquin,1/31/2021,5,1130,13,877
San Luis Obispo,1/31/2021,0,237,1,199
San Mateo,1/31/2021,1,338,0,219
Santa Barbara,1/31/2021,4,416,1,297
Santa Clara,1/31/2021,5,1750,23,1330
Santa Cruz,1/31/2021,2,190,0,149
Shasta,1/31/2021,0,98,0,112
Sierra,1/31/2021,0,0,0,0
Siskiyou,1/31/2021,1,5,0,4
Solano,1/31/2021,0,165,0,118
Sonoma,1/31/2021,1,279,0,243
Stanislaus,1/31/2021,0,665,0,642
Sutter,1/31/2021,1,100,2,89
Tehama,1/31/2021,0,28,0,21
Trinity,1/31/2021,0,3,0,3
Tulare,1/31/2021,3,769,3,618
Tuolumne,1/31/2021,0,55,3,39
Ventura,1/31/2021,1,876,9,502
Yolo,1/31/2021,0,189,0,151
Yuba,1/31/2021,1,40,0,33
Alameda,1/30/2021,3,1137,9,850
Alpine,1/30/2021,0,0,0,0
Amador,1/30/2021,0,42,0,32
Butte,1/30/2021,0,183,1,139
Calaveras,1/30/2021,1,47,0,21
California,1/30/2021,122,53998,590,39913
Colusa,1/30/2021,0,12,1,9
Contra Costa,1/30/2021,2,713,2,531
Del Norte,1/30/2021,0,4,0,2
El Dorado,1/30/2021,0,100,0,83
Fresno,1/30/2021,5,1440,2,964
Glenn,1/30/2021,0,17,0,14
Humboldt,1/30/2021,0,32,0,24
Imperial,1/30/2021,0,687,9,530
Inyo,1/30/2021,1,35,0,27
Kern,1/30/2021,4,1085,12,848
Kings,1/30/2021,1,222,0,169
Lake,1/30/2021,1,39,1,33
Lassen,1/30/2021,0,1,0,1
Los Angeles,1/30/2021,52,21874,294,16484
Madera,1/30/2021,1,211,0,94
Marin,1/30/2021,0,216,0,185
Mariposa,1/30/2021,0,4,0,4
Mendocino,1/30/2021,0,41,0,36
Merced,1/30/2021,1,386,1,335
Modoc,1/30/2021,0,3,0,1
Mono,1/30/2021,0,3,0,3
Monterey,1/30/2021,3,317,0,277
Napa,1/30/2021,0,71,0,52
Nevada,1/30/2021,0,67,0,20
Orange,1/30/2021,11,4396,46,3013
Placer,1/30/2021,0,239,2,205
Plumas,1/30/2021,0,4,0,2
Riverside,1/30/2021,2,3827,53,3061
Sacramento,1/30/2021,5,1416,15,1184
San Benito,1/30/2021,0,59,0,48
San Bernardino,1/30/2021,9,3993,27,2122
San Diego,1/30/2021,7,3340,32,2603
San Francisco,1/30/2021,1,427,9,316
San Joaquin,1/30/2021,1,1125,6,864
San Luis Obispo,1/30/2021,1,237,5,198
San Mateo,1/30/2021,1,337,1,219
Santa Barbara,1/30/2021,1,412,5,296
Santa Clara,1/30/2021,4,1745,34,1307
Santa Cruz,1/30/2021,1,188,1,149
Shasta,1/30/2021,0,98,0,112
Sierra,1/30/2021,0,0,0,0
Siskiyou,1/30/2021,0,4,0,4
Solano,1/30/2021,0,165,2,118
Sonoma,1/30/2021,0,278,0,243
Stanislaus,1/30/2021,0,665,0,642
Sutter,1/30/2021,0,99,0,87
Tehama,1/30/2021,0,28,1,21
Trinity,1/30/2021,0,3,0,3
Tulare,1/30/2021,2,766,9,615
Tuolumne,1/30/2021,0,55,0,36
Ventura,1/30/2021,1,875,9,493
Yolo,1/30/2021,0,189,0,151
Yuba,1/30/2021,0,39,1,33
Alameda,1/29/2021,1,1134,8,841
Alpine,1/29/2021,0,0,0,0
Amador,1/29/2021,0,42,1,32
Butte,1/29/2021,1,183,0,138
Calaveras,1/29/2021,0,46,0,21
California,1/29/2021,160,53876,656,39323
Colusa,1/29/2021,0,12,0,8
Contra Costa,1/29/2021,3,711,4,529
Del Norte,1/29/2021,0,4,0,2
El Dorado,1/29/2021,0,100,4,83
Fresno,1/29/2021,2,1435,13,962
Glenn,1/29/2021,0,17,0,14
Humboldt,1/29/2021,0,32,0,24
Imperial,1/29/2021,0,687,4,521
Inyo,1/29/2021,0,34,0,27
Kern,1/29/2021,7,1081,19,836
Kings,1/29/2021,0,221,2,169
Lake,1/29/2021,0,38,0,32
Lassen,1/29/2021,0,1,0,1
Los Angeles,1/29/2021,60,21822,223,16190
Madera,1/29/2021,0,210,0,94
Marin,1/29/2021,0,216,2,185
Mariposa,1/29/2021,0,4,0,4
Mendocino,1/29/2021,0,41,0,36
Merced,1/29/2021,1,385,6,334
Modoc,1/29/2021,0,3,1,1
Mono,1/29/2021,0,3,0,3
Monterey,1/29/2021,0,314,3,277
Napa,1/29/2021,1,71,2,52
Nevada,1/29/2021,0,67,1,20
Orange,1/29/2021,17,4385,107,2967
Placer,1/29/2021,1,239,5,203
Plumas,1/29/2021,0,4,0,2
Riverside,1/29/2021,8,3825,27,3008
Sacramento,1/29/2021,4,1411,20,1169
San Benito,1/29/2021,0,59,1,48
San Bernardino,1/29/2021,3,3984,38,2095
San Diego,1/29/2021,14,3333,37,2571
San Francisco,1/29/2021,6,426,17,307
San Joaquin,1/29/2021,4,1124,4,858
San Luis Obispo,1/29/2021,0,236,4,193
San Mateo,1/29/2021,0,336,0,218
Santa Barbara,1/29/2021,1,411,7,291
Santa Clara,1/29/2021,10,1741,54,1273
Santa Cruz,1/29/2021,1,187,3,148
Shasta,1/29/2021,0,98,2,112
Sierra,1/29/2021,0,0,0,0
Siskiyou,1/29/2021,0,4,0,4
Solano,1/29/2021,0,165,2,116
Sonoma,1/29/2021,0,278,7,243
Stanislaus,1/29/2021,5,665,2,642
Sutter,1/29/2021,0,99,2,87
Tehama,1/29/2021,0,28,0,20
Trinity,1/29/2021,0,3,0,3
Tulare,1/29/2021,5,764,11,606
Tuolumne,1/29/2021,0,55,4,36
Ventura,1/29/2021,5,874,9,484
Yolo,1/29/2021,0,189,0,151
Yuba,1/29/2021,0,39,0,32
Alameda,1/28/2021,6,1133,18,833
Alpine,1/28/2021,0,0,0,0
Amador,1/28/2021,0,42,0,31
Butte,1/28/2021,1,182,0,138
Calaveras,1/28/2021,0,46,0,21
California,1/28/2021,169,53716,597,38667
Colusa,1/28/2021,0,12,0,8
Contra Costa,1/28/2021,1,708,18,525
Del Norte,1/28/2021,0,4,0,2
El Dorado,1/28/2021,1,100,3,79
Fresno,1/28/2021,3,1433,11,949
Glenn,1/28/2021,0,17,0,14
Humboldt,1/28/2021,0,32,0,24
Imperial,1/28/2021,3,687,13,517
Inyo,1/28/2021,0,34,0,27
Kern,1/28/2021,3,1074,8,817
Kings,1/28/2021,3,221,0,167
Lake,1/28/2021,1,38,0,32
Lassen,1/28/2021,0,1,0,1
Los Angeles,1/28/2021,72,21762,210,15967
Madera,1/28/2021,0,210,8,94
Marin,1/28/2021,0,216,3,183
Mariposa,1/28/2021,0,4,0,4
Mendocino,1/28/2021,1,41,0,36
Merced,1/28/2021,0,384,13,328
Modoc,1/28/2021,0,3,0,0
Mono,1/28/2021,0,3,0,3
Monterey,1/28/2021,3,314,6,274
Napa,1/28/2021,0,70,4,50
Nevada,1/28/2021,1,67,1,19
Orange,1/28/2021,8,4368,28,2860
Placer,1/28/2021,1,238,0,198
Plumas,1/28/2021,0,4,0,2
Riverside,1/28/2021,10,3817,50,2981
Sacramento,1/28/2021,3,1407,7,1149
San Benito,1/28/2021,0,59,0,47
San Bernardino,1/28/2021,5,3981,38,2057
San Diego,1/28/2021,16,3319,69,2534
San Francisco,1/28/2021,1,420,3,290
San Joaquin,1/28/2021,3,1120,1,854
San Luis Obispo,1/28/2021,0,236,1,189
San Mateo,1/28/2021,0,336,2,218
Santa Barbara,1/28/2021,2,410,2,284
Santa Clara,1/28/2021,5,1731,35,1219
Santa Cruz,1/28/2021,1,186,2,145
Shasta,1/28/2021,0,98,5,110
Sierra,1/28/2021,0,0,0,0
Siskiyou,1/28/2021,0,4,0,4
Solano,1/28/2021,1,165,2,114
Sonoma,1/28/2021,2,278,-1,236
Stanislaus,1/28/2021,1,660,16,640
Sutter,1/28/2021,1,99,2,85
Tehama,1/28/2021,0,28,0,20
Trinity,1/28/2021,0,3,0,3
Tulare,1/28/2021,2,759,12,595
Tuolumne,1/28/2021,0,55,0,32
Ventura,1/28/2021,7,869,7,475
Yolo,1/28/2021,1,189,0,151
Yuba,1/28/2021,0,39,0,32
Alameda,1/27/2021,6,1127,26,815
Alpine,1/27/2021,0,0,0,0
Amador,1/27/2021,0,42,0,31
Butte,1/27/2021,0,181,2,138
Calaveras,1/27/2021,0,46,0,21
California,1/27/2021,194,53547,744,38070
Colusa,1/27/2021,0,12,0,8
Contra Costa,1/27/2021,2,707,16,507
Del Norte,1/27/2021,0,4,0,2
El Dorado,1/27/2021,0,99,5,76
Fresno,1/27/2021,5,1430,15,938
Glenn,1/27/2021,0,17,1,14
Humboldt,1/27/2021,1,32,0,24
Imperial,1/27/2021,1,684,6,504
Inyo,1/27/2021,0,34,0,27
Kern,1/27/2021,4,1071,19,809
Kings,1/27/2021,2,218,8,167
Lake,1/27/2021,0,37,0,32
Lassen,1/27/2021,0,1,0,1
Los Angeles,1/27/2021,95,21690,299,15757
Madera,1/27/2021,0,210,0,86
Marin,1/27/2021,1,216,1,180
Mariposa,1/27/2021,0,4,1,4
Mendocino,1/27/2021,0,40,0,36
Merced,1/27/2021,1,384,6,315
Modoc,1/27/2021,0,3,0,0
Mono,1/27/2021,0,3,0,3
Monterey,1/27/2021,0,311,13,268
Napa,1/27/2021,0,70,3,46
Nevada,1/27/2021,0,66,0,18
Orange,1/27/2021,15,4360,72,2832
Placer,1/27/2021,0,237,5,198
Plumas,1/27/2021,0,4,0,2
Riverside,1/27/2021,6,3807,33,2931
Sacramento,1/27/2021,2,1404,15,1142
San Benito,1/27/2021,0,59,2,47
San Bernardino,1/27/2021,2,3976,49,2019
San Diego,1/27/2021,20,3303,44,2465
San Francisco,1/27/2021,3,419,1,287
San Joaquin,1/27/2021,5,1117,6,853
San Luis Obispo,1/27/2021,0,236,2,188
San Mateo,1/27/2021,3,336,3,216
Santa Barbara,1/27/2021,2,408,9,282
Santa Clara,1/27/2021,2,1726,13,1184
Santa Cruz,1/27/2021,1,185,9,143
Shasta,1/27/2021,1,98,2,105
Sierra,1/27/2021,0,0,0,0
Siskiyou,1/27/2021,0,4,0,4
Solano,1/27/2021,1,164,2,112
Sonoma,1/27/2021,0,276,1,237
Stanislaus,1/27/2021,2,659,25,624
Sutter,1/27/2021,1,98,0,83
Tehama,1/27/2021,1,28,0,20
Trinity,1/27/2021,0,3,0,3
Tulare,1/27/2021,2,757,4,583
Tuolumne,1/27/2021,1,55,2,32
Ventura,1/27/2021,6,862,20,468
Yolo,1/27/2021,0,188,3,151
Yuba,1/27/2021,0,39,1,32
Alameda,1/26/2021,3,1121,9,789
Alpine,1/26/2021,0,0,0,0
Amador,1/26/2021,0,42,1,31
Butte,1/26/2021,1,181,3,136
Calaveras,1/26/2021,0,46,0,21
California,1/26/2021,177,53353,666,37326
Colusa,1/26/2021,0,12,0,8
Contra Costa,1/26/2021,8,705,3,491
Del Norte,1/26/2021,0,4,0,2
El Dorado,1/26/2021,0,99,5,71
Fresno,1/26/2021,4,1425,10,923
Glenn,1/26/2021,0,17,0,13
Humboldt,1/26/2021,1,31,0,24
Imperial,1/26/2021,0,683,7,498
Inyo,1/26/2021,0,34,0,27
Kern,1/26/2021,3,1067,3,790
Kings,1/26/2021,0,216,0,159
Lake,1/26/2021,0,37,0,32
Lassen,1/26/2021,0,1,0,1
Los Angeles,1/26/2021,77,21595,295,15458
Madera,1/26/2021,0,210,0,86
Marin,1/26/2021,0,215,2,179
Mariposa,1/26/2021,0,4,0,3
Mendocino,1/26/2021,0,40,1,36
Merced,1/26/2021,1,383,4,309
Modoc,1/26/2021,0,3,0,0
Mono,1/26/2021,0,3,0,3
Monterey,1/26/2021,0,311,0,255
Napa,1/26/2021,0,70,0,43
Nevada,1/26/2021,0,66,0,18
Orange,1/26/2021,14,4345,64,2760
Placer,1/26/2021,0,237,0,193
Plumas,1/26/2021,0,4,0,2
Riverside,1/26/2021,10,3801,109,2898
Sacramento,1/26/2021,1,1402,9,1127
San Benito,1/26/2021,0,59,2,45
San Bernardino,1/26/2021,6,3974,23,1970
San Diego,1/26/2021,19,3283,46,2421
San Francisco,1/26/2021,3,416,-2,286
San Joaquin,1/26/2021,5,1112,9,847
San Luis Obispo,1/26/2021,0,236,7,186
San Mateo,1/26/2021,1,333,0,213
Santa Barbara,1/26/2021,0,406,4,273
Santa Clara,1/26/2021,6,1724,28,1171
Santa Cruz,1/26/2021,1,184,1,134
Shasta,1/26/2021,0,97,0,103
Sierra,1/26/2021,0,0,0,0
Siskiyou,1/26/2021,0,4,0,4
Solano,1/26/2021,0,163,1,110
Sonoma,1/26/2021,0,276,3,236
Stanislaus,1/26/2021,4,657,0,599
Sutter,1/26/2021,0,97,0,83
Tehama,1/26/2021,0,27,0,20
Trinity,1/26/2021,0,3,0,3
Tulare,1/26/2021,2,755,1,579
Tuolumne,1/26/2021,0,54,1,30
Ventura,1/26/2021,7,856,9,448
Yolo,1/26/2021,0,188,8,148
Yuba,1/26/2021,0,39,0,31
Alameda,1/25/2021,6,1118,0,780
Alpine,1/25/2021,0,0,0,0
Amador,1/25/2021,0,42,0,30
Butte,1/25/2021,1,180,0,133
Calaveras,1/25/2021,0,46,0,21
California,1/25/2021,240,53176,212,36660
Colusa,1/25/2021,0,12,0,8
Contra Costa,1/25/2021,5,697,0,488
Del Norte,1/25/2021,0,4,0,2
El Dorado,1/25/2021,0,99,0,66
Fresno,1/25/2021,7,1421,2,913
Glenn,1/25/2021,0,17,0,13
Humboldt,1/25/2021,0,30,0,24
Imperial,1/25/2021,1,683,3,491
Inyo,1/25/2021,0,34,0,27
Kern,1/25/2021,6,1064,2,787
Kings,1/25/2021,1,216,0,159
Lake,1/25/2021,0,37,0,32
Lassen,1/25/2021,0,1,0,1
Los Angeles,1/25/2021,107,21518,44,15163
Madera,1/25/2021,1,210,0,86
Marin,1/25/2021,1,215,0,177
Mariposa,1/25/2021,0,4,0,3
Mendocino,1/25/2021,0,40,2,35
Merced,1/25/2021,4,382,0,305
Modoc,1/25/2021,0,3,0,0
Mono,1/25/2021,0,3,0,3
Monterey,1/25/2021,1,311,1,255
Napa,1/25/2021,0,70,0,43
Nevada,1/25/2021,0,66,0,18
Orange,1/25/2021,19,4331,64,2696
Placer,1/25/2021,3,237,0,193
Plumas,1/25/2021,0,4,0,2
Riverside,1/25/2021,7,3791,28,2789
Sacramento,1/25/2021,2,1401,6,1118
San Benito,1/25/2021,0,59,0,43
San Bernardino,1/25/2021,12,3968,12,1947
San Diego,1/25/2021,17,3264,0,2375
San Francisco,1/25/2021,4,413,13,288
San Joaquin,1/25/2021,3,1107,0,838
San Luis Obispo,1/25/2021,1,236,0,179
San Mateo,1/25/2021,0,332,0,213
Santa Barbara,1/25/2021,4,406,0,269
Santa Clara,1/25/2021,5,1718,34,1143
Santa Cruz,1/25/2021,0,183,0,133
Shasta,1/25/2021,0,97,0,103
Sierra,1/25/2021,0,0,0,0
Siskiyou,1/25/2021,0,4,0,4
Solano,1/25/2021,0,163,0,109
Sonoma,1/25/2021,1,276,0,233
Stanislaus,1/25/2021,5,653,0,599
Sutter,1/25/2021,2,97,0,83
Tehama,1/25/2021,0,27,0,20
Trinity,1/25/2021,0,3,0,3
Tulare,1/25/2021,4,753,1,578
Tuolumne,1/25/2021,0,54,0,29
Ventura,1/25/2021,10,849,0,439
Yolo,1/25/2021,0,188,0,140
Yuba,1/25/2021,0,39,0,31
Alameda,1/24/2021,5,1112,0,780
Alpine,1/24/2021,0,0,0,0
Amador,1/24/2021,1,42,0,30
Butte,1/24/2021,1,179,0,133
Calaveras,1/24/2021,0,46,0,21
California,1/24/2021,179,52936,240,36448
Colusa,1/24/2021,0,12,0,8
Contra Costa,1/24/2021,6,692,1,488
