county,date,all_hospital_beds,icu_available_beds
Monterey,2020-04-13,0,21
Kern,2020-04-13,0,49
Amador,2020-04-13,0,3
Alameda,2020-04-13,0,58
Placer,2020-04-13,0,10
Sacramento,2020-04-13,0,65
Lake,2020-04-13,0,3
Solano,2020-04-13,0,27
Orange,2020-04-13,0,205
San Luis Obispo,2020-04-13,0,20
Madera,2020-04-13,0,8
San Benito,2020-04-13,0,2
Tuolumne,2020-04-13,0,6
Los Angeles,2020-04-13,0,632
Modoc,2020-04-13,0,0
Ventura,2020-04-13,0,35
Lassen,2020-04-13,0,0
Siskiyou,2020-04-13,0,3
Humboldt,2020-04-13,0,10
San Francisco,2020-04-13,0,61
Mariposa,2020-04-13,0,0
Imperial,2020-04-13,0,6
San Mateo,2020-04-13,0,26
Butte,2020-04-13,0,3
Nevada,2020-04-13,0,5
Marin,2020-04-13,0,12
San Bernardino,2020-04-13,0,135
Yuba,2020-04-13,0,8
Glenn,2020-04-13,0,0
Mendocino,2020-04-13,0,6
Del Norte,2020-04-13,0,3
San Joaquin,2020-04-13,0,14
Sutter,2020-04-13,0,0
Colusa,2020-04-13,0,6
Yolo,2020-04-13,0,14
Shasta,2020-04-13,0,6
Napa,2020-04-13,0,9
Santa Cruz,2020-04-13,0,1
Merced,2020-04-13,0,5
Stanislaus,2020-04-13,0,45
Plumas,2020-04-13,0,0
Mono,2020-04-13,0,2
Trinity,2020-04-13,0,0
Sacramento,2020-04-14,0,59
Fresno,2020-04-14,0,42
Shasta,2020-04-14,0,9
Inyo,2020-04-14,0,5
Imperial,2020-04-14,0,3
Yuba,2020-04-14,0,7
Plumas,2020-04-14,0,0
Contra Costa,2020-04-14,0,61
Tuolumne,2020-04-14,0,1
Madera,2020-04-14,0,7
Lassen,2020-04-14,0,0
Yolo,2020-04-14,0,12
Santa Cruz,2020-04-14,0,3
Mariposa,2020-04-14,0,0
San Joaquin,2020-04-14,0,12
Siskiyou,2020-04-14,0,2
Marin,2020-04-14,0,9
Kern,2020-04-14,0,45
Glenn,2020-04-14,0,0
Nevada,2020-04-14,0,7
Santa Clara,2020-04-14,0,104
Amador,2020-04-14,0,4
Del Norte,2020-04-14,0,4
Calaveras,2020-04-14,0,12
San Luis Obispo,2020-04-14,0,18
Kings,2020-04-14,0,2
Sonoma,2020-04-14,0,23
Placer,2020-04-14,0,9
Sutter,2020-04-14,0,0
Ventura,2020-04-14,0,43
San Benito,2020-04-14,0,2
Mendocino,2020-04-14,0,6
San Bernardino,2020-04-14,0,117
Humboldt,2020-04-14,0,10
Merced,2020-04-14,0,4
Stanislaus,2020-04-14,0,50
Colusa,2020-04-14,0,6
Tulare,2020-04-14,0,18
Butte,2020-04-14,0,4
Mono,2020-04-14,0,2
San Mateo,2020-04-14,0,25
Lake,2020-04-14,0,3
Monterey,2020-04-14,0,25
Trinity,2020-04-14,0,0
Riverside,2020-04-14,0,141
Orange,2020-04-14,0,259
Los Angeles,2020-04-14,0,614
Santa Barbara,2020-04-14,0,64
Solano,2020-04-14,0,27
San Diego,2020-04-14,0,162
Alameda,2020-04-14,0,61
Napa,2020-04-14,0,8
El Dorado,2020-04-14,0,12
Modoc,2020-04-14,0,0
San Francisco,2020-04-14,0,69
Tehama,2020-04-14,0,4
Mendocino,2020-04-15,0,8
Los Angeles,2020-04-15,0,566
Kings,2020-04-15,0,3
San Diego,2020-04-15,0,148
San Mateo,2020-04-15,0,27
Tehama,2020-04-15,0,7
Contra Costa,2020-04-15,0,76
Mariposa,2020-04-15,0,0
Sutter,2020-04-15,0,0
San Joaquin,2020-04-15,0,27
Modoc,2020-04-15,0,0
San Bernardino,2020-04-15,0,61
Fresno,2020-04-15,0,44
Napa,2020-04-15,0,8
Riverside,2020-04-15,0,112
Marin,2020-04-15,0,11
Siskiyou,2020-04-15,0,3
Placer,2020-04-15,0,12
Solano,2020-04-15,0,30
Stanislaus,2020-04-15,0,33
El Dorado,2020-04-15,0,12
Shasta,2020-04-15,0,13
Calaveras,2020-04-15,0,10
Lake,2020-04-15,0,1
Humboldt,2020-04-15,0,11
Plumas,2020-04-15,0,0
Del Norte,2020-04-15,0,4
Glenn,2020-04-15,0,0
Sacramento,2020-04-15,0,55
Kern,2020-04-15,0,47
Santa Cruz,2020-04-15,0,5
Inyo,2020-04-15,0,6
San Francisco,2020-04-15,0,76
Monterey,2020-04-15,0,22
Alameda,2020-04-15,0,70
Sonoma,2020-04-15,0,25
Butte,2020-04-15,0,6
Mono,2020-04-15,0,2
San Luis Obispo,2020-04-15,0,28
Yuba,2020-04-15,0,8
San Benito,2020-04-15,0,4
Madera,2020-04-15,0,6
Lassen,2020-04-15,0,0
Imperial,2020-04-15,0,2
Colusa,2020-04-15,0,6
Ventura,2020-04-15,0,37
Tulare,2020-04-15,0,22
Santa Clara,2020-04-15,0,92
Trinity,2020-04-15,0,0
Nevada,2020-04-15,0,2
Merced,2020-04-15,0,5
Amador,2020-04-15,0,2
Yolo,2020-04-15,0,14
Tuolumne,2020-04-15,0,3
Orange,2020-04-15,0,235
Santa Barbara,2020-04-15,0,61
Sacramento,2020-04-16,0,43
Siskiyou,2020-04-16,0,4
Tehama,2020-04-16,0,5
San Mateo,2020-04-16,0,26
Monterey,2020-04-16,0,23
Santa Cruz,2020-04-16,0,7
Sonoma,2020-04-16,0,28
Del Norte,2020-04-16,0,2
Napa,2020-04-16,0,2
Tuolumne,2020-04-16,0,2
Humboldt,2020-04-16,0,-1
Nevada,2020-04-16,0,2
Imperial,2020-04-16,0,3
Lake,2020-04-16,0,1
Colusa,2020-04-16,0,5
Mariposa,2020-04-16,0,0
Solano,2020-04-16,0,28
Ventura,2020-04-16,0,38
Butte,2020-04-16,0,8
Glenn,2020-04-16,0,0
Santa Clara,2020-04-16,0,89
Marin,2020-04-16,0,15
Amador,2020-04-16,0,5
Mono,2020-04-16,0,2
Sutter,2020-04-16,0,0
Merced,2020-04-16,0,7
Mendocino,2020-04-16,0,8
Orange,2020-04-16,0,258
Shasta,2020-04-16,0,14
Riverside,2020-04-16,0,123
Inyo,2020-04-16,0,5
Tulare,2020-04-16,0,17
San Benito,2020-04-16,0,2
San Francisco,2020-04-16,0,64
Stanislaus,2020-04-16,0,25
Yuba,2020-04-16,0,6
Fresno,2020-04-16,0,48
Madera,2020-04-16,0,6
Placer,2020-04-16,0,15
Los Angeles,2020-04-16,0,608
Contra Costa,2020-04-16,0,61
Trinity,2020-04-16,0,0
Calaveras,2020-04-16,0,10
San Bernardino,2020-04-16,0,83
Lassen,2020-04-16,0,0
Plumas,2020-04-16,0,0
Kings,2020-04-16,0,5
San Luis Obispo,2020-04-16,0,32
Yolo,2020-04-16,0,15
Santa Barbara,2020-04-16,0,62
Kern,2020-04-16,0,57
Modoc,2020-04-16,0,0
Alameda,2020-04-16,0,66
El Dorado,2020-04-16,0,14
San Diego,2020-04-16,0,151
San Joaquin,2020-04-16,0,28
Marin,2020-04-17,0,15
San Bernardino,2020-04-17,0,82
Kings,2020-04-17,0,0
Butte,2020-04-17,0,7
Lassen,2020-04-17,0,0
Riverside,2020-04-17,0,119
Alameda,2020-04-17,0,55
Mariposa,2020-04-17,0,0
Sonoma,2020-04-17,0,33
Del Norte,2020-04-17,0,3
Stanislaus,2020-04-17,0,22
Kern,2020-04-17,0,59
Yolo,2020-04-17,0,14
Glenn,2020-04-17,0,0
Siskiyou,2020-04-17,0,4
Santa Clara,2020-04-17,0,86
Modoc,2020-04-17,0,0
Lake,2020-04-17,0,3
Sutter,2020-04-17,0,0
Mono,2020-04-17,0,2
Madera,2020-04-17,0,7
Sacramento,2020-04-17,0,38
Nevada,2020-04-17,0,0
San Diego,2020-04-17,0,157
Napa,2020-04-17,0,13
Humboldt,2020-04-17,0,1
Trinity,2020-04-17,0,0
San Benito,2020-04-17,0,2
Shasta,2020-04-17,0,13
Colusa,2020-04-17,0,5
Fresno,2020-04-17,0,52
Mendocino,2020-04-17,0,7
Inyo,2020-04-17,0,5
Imperial,2020-04-17,0,3
Santa Barbara,2020-04-17,0,63
San Luis Obispo,2020-04-17,0,32
San Francisco,2020-04-17,0,66
San Joaquin,2020-04-17,0,26
Los Angeles,2020-04-17,0,593
Monterey,2020-04-17,0,22
San Mateo,2020-04-17,0,22
Tehama,2020-04-17,0,5
Orange,2020-04-17,0,274
Amador,2020-04-17,0,3
Tuolumne,2020-04-17,0,2
Tulare,2020-04-17,0,6
Placer,2020-04-17,0,16
Santa Cruz,2020-04-17,0,6
Solano,2020-04-17,0,36
El Dorado,2020-04-17,0,12
Calaveras,2020-04-17,0,9
Contra Costa,2020-04-17,0,59
Merced,2020-04-17,0,3
Yuba,2020-04-17,0,4
Ventura,2020-04-17,0,37
Plumas,2020-04-17,0,0
Contra Costa,2020-04-18,0,79
Yuba,2020-04-18,0,5
Humboldt,2020-04-18,0,5
Solano,2020-04-18,0,34
Kings,2020-04-18,0,1
Tehama,2020-04-18,0,4
San Joaquin,2020-04-18,0,38
Marin,2020-04-18,0,13
Yolo,2020-04-18,0,14
Sutter,2020-04-18,0,0
Glenn,2020-04-18,0,0
Napa,2020-04-18,0,13
Tuolumne,2020-04-18,0,1
Placer,2020-04-18,0,6
Fresno,2020-04-18,0,51
Mono,2020-04-18,0,2
El Dorado,2020-04-18,0,11
Mariposa,2020-04-18,0,0
Madera,2020-04-18,0,7
Imperial,2020-04-18,0,2
Del Norte,2020-04-18,0,6
San Benito,2020-04-18,0,2
Ventura,2020-04-18,0,35
Riverside,2020-04-18,0,133
Trinity,2020-04-18,0,0
Inyo,2020-04-18,0,4
Kern,2020-04-18,0,56
Santa Barbara,2020-04-18,0,60
Colusa,2020-04-18,0,6
Modoc,2020-04-18,0,0
Siskiyou,2020-04-18,0,4
Shasta,2020-04-18,0,13
Orange,2020-04-18,0,263
Nevada,2020-04-18,0,4
Stanislaus,2020-04-18,0,31
Lassen,2020-04-18,0,0
Alameda,2020-04-18,0,62
Sonoma,2020-04-18,0,32
Calaveras,2020-04-18,0,11
Amador,2020-04-18,0,3
Merced,2020-04-18,0,4
Butte,2020-04-18,0,11
Lake,2020-04-18,0,6
Tulare,2020-04-18,0,11
Santa Cruz,2020-04-18,0,12
Plumas,2020-04-18,0,0
San Mateo,2020-04-18,0,37
San Bernardino,2020-04-18,0,107
San Luis Obispo,2020-04-18,0,23
Mendocino,2020-04-18,0,9
Santa Clara,2020-04-18,0,84
Los Angeles,2020-04-18,0,579
Monterey,2020-04-18,0,38
Sacramento,2020-04-18,0,58
San Diego,2020-04-18,0,164
San Francisco,2020-04-18,0,75
Plumas,2020-04-19,0,0
San Joaquin,2020-04-19,0,32
Napa,2020-04-19,0,14
Del Norte,2020-04-19,0,3
Trinity,2020-04-19,0,0
Mono,2020-04-19,0,2
Shasta,2020-04-19,0,11
Santa Barbara,2020-04-19,0,60
Santa Clara,2020-04-19,0,105
Contra Costa,2020-04-19,0,69
San Luis Obispo,2020-04-19,0,27
San Francisco,2020-04-19,0,76
Ventura,2020-04-19,0,33
San Mateo,2020-04-19,0,22
Solano,2020-04-19,0,40
El Dorado,2020-04-19,0,11
Madera,2020-04-19,0,7
Riverside,2020-04-19,0,145
Stanislaus,2020-04-19,0,41
Sonoma,2020-04-19,0,27
Los Angeles,2020-04-19,0,577
Glenn,2020-04-19,0,0
Humboldt,2020-04-19,0,7
Colusa,2020-04-19,0,6
Lassen,2020-04-19,0,0
San Diego,2020-04-19,0,154
Inyo,2020-04-19,0,5
Orange,2020-04-19,0,248
Fresno,2020-04-19,0,59
San Benito,2020-04-19,0,3
Yuba,2020-04-19,0,5
Sacramento,2020-04-19,0,59
Placer,2020-04-19,0,6
Monterey,2020-04-19,0,26
Modoc,2020-04-19,0,0
San Bernardino,2020-04-19,0,107
Marin,2020-04-19,0,10
Alameda,2020-04-19,0,61
Kings,2020-04-19,0,0
Nevada,2020-04-19,0,4
Tehama,2020-04-19,0,5
Siskiyou,2020-04-19,0,4
Calaveras,2020-04-19,0,11
Mendocino,2020-04-19,0,9
Mariposa,2020-04-19,0,0
Merced,2020-04-19,0,4
Tuolumne,2020-04-19,0,2
Lake,2020-04-19,0,5
Tulare,2020-04-19,0,13
Sutter,2020-04-19,0,0
Imperial,2020-04-19,0,1
Butte,2020-04-19,0,11
Yolo,2020-04-19,0,21
Amador,2020-04-19,0,2
Santa Cruz,2020-04-19,0,13
Kern,2020-04-19,0,49
Shasta,2020-04-20,0,16
Imperial,2020-04-20,0,1
Glenn,2020-04-20,0,0
Kern,2020-04-20,0,51
Monterey,2020-04-20,0,23
Marin,2020-04-20,0,11
Yuba,2020-04-20,0,7
Merced,2020-04-20,0,6
Humboldt,2020-04-20,0,4
Modoc,2020-04-20,0,0
Inyo,2020-04-20,0,4
Riverside,2020-04-20,0,133
Sacramento,2020-04-20,0,62
Lassen,2020-04-20,0,0
Solano,2020-04-20,0,36
Lake,2020-04-20,0,0
Alameda,2020-04-20,0,59
Nevada,2020-04-20,0,7
Sutter,2020-04-20,0,0
Yolo,2020-04-20,0,14
Madera,2020-04-20,0,7
Del Norte,2020-04-20,0,1
Tulare,2020-04-20,0,15
San Francisco,2020-04-20,0,73
Plumas,2020-04-20,0,0
Kings,2020-04-20,0,3
Siskiyou,2020-04-20,0,5
Santa Cruz,2020-04-20,0,11
San Bernardino,2020-04-20,0,150
Ventura,2020-04-20,0,27
Trinity,2020-04-20,0,0
Amador,2020-04-20,0,4
San Joaquin,2020-04-20,0,18
Calaveras,2020-04-20,0,11
San Diego,2020-04-20,0,149
Mendocino,2020-04-20,0,7
Contra Costa,2020-04-20,0,75
Butte,2020-04-20,0,9
San Mateo,2020-04-20,0,19
Santa Barbara,2020-04-20,0,61
Placer,2020-04-20,0,15
Orange,2020-04-20,0,184
Sonoma,2020-04-20,0,29
San Luis Obispo,2020-04-20,0,28
Fresno,2020-04-20,0,55
El Dorado,2020-04-20,0,13
Mariposa,2020-04-20,0,0
San Benito,2020-04-20,0,3
Napa,2020-04-20,0,8
Colusa,2020-04-20,0,5
Los Angeles,2020-04-20,0,607
Santa Clara,2020-04-20,0,115
Stanislaus,2020-04-20,0,34
Tuolumne,2020-04-20,0,2
Mono,2020-04-20,0,2
Tehama,2020-04-20,0,6
San Bernardino,2020-04-21,2714,142
Santa Cruz,2020-04-21,351,16
Kern,2020-04-21,1171,57
Del Norte,2020-04-21,0,3
Napa,2020-04-21,387,9
Sutter,2020-04-21,0,0
Merced,2020-04-21,0,4
Tulare,2020-04-21,276,15
San Francisco,2020-04-21,738,79
Glenn,2020-04-21,0,0
Placer,2020-04-21,0,11
Mono,2020-04-21,17,2
Ventura,2020-04-21,976,25
San Benito,2020-04-21,25,2
Amador,2020-04-21,0,2
Santa Barbara,2020-04-21,415,82
Yuba,2020-04-21,445,16
Shasta,2020-04-21,279,16
Madera,2020-04-21,0,15
Tuolumne,2020-04-21,90,3
Imperial,2020-04-21,161,1
Stanislaus,2020-04-21,1400,72
Modoc,2020-04-21,20,0
Nevada,2020-04-21,58,7
Tehama,2020-04-21,0,3
Sonoma,2020-04-21,575,28
Yolo,2020-04-21,0,15
Inyo,2020-04-21,50,3
Mariposa,2020-04-21,0,0
Colusa,2020-04-21,80,4
Santa Clara,2020-04-21,2582,120
Lassen,2020-04-21,0,0
Lake,2020-04-21,58,6
Humboldt,2020-04-21,308,6
El Dorado,2020-04-21,155,12
San Luis Obispo,2020-04-21,303,25
Orange,2020-04-21,4213,277
Fresno,2020-04-21,764,46
Contra Costa,2020-04-21,1037,71
Trinity,2020-04-21,54,0
Mendocino,2020-04-21,151,9
Calaveras,2020-04-21,50,12
Marin,2020-04-21,242,11
Siskiyou,2020-04-21,36,5
Alameda,2020-04-21,591,66
Plumas,2020-04-21,9,0
Solano,2020-04-21,204,38
San Joaquin,2020-04-21,544,30
San Diego,2020-04-21,3776,161
Los Angeles,2020-04-21,13663,941
Kings,2020-04-21,223,6
Riverside,2020-04-21,2726,112
Butte,2020-04-21,424,19
San Mateo,2020-04-21,395,33
Sacramento,2020-04-21,50,72
Monterey,2020-04-21,875,68
San Benito,2020-04-22,25,1
Trinity,2020-04-22,54,0
Mariposa,2020-04-22,30,0
Colusa,2020-04-22,80,4
Alameda,2020-04-22,1141,46
Glenn,2020-04-22,0,0
Kern,2020-04-22,1167,58
Imperial,2020-04-22,161,1
Solano,2020-04-22,204,32
Fresno,2020-04-22,748,52
Sutter,2020-04-22,0,0
San Luis Obispo,2020-04-22,303,25
Santa Clara,2020-04-22,2741,157
Kings,2020-04-22,192,3
Yuba,2020-04-22,445,13
Siskiyou,2020-04-22,65,4
Merced,2020-04-22,0,4
Nevada,2020-04-22,57,8
San Joaquin,2020-04-22,632,25
Lake,2020-04-22,58,4
Amador,2020-04-22,0,3
Butte,2020-04-22,424,17
Del Norte,2020-04-22,0,3
Tulare,2020-04-22,226,25
San Mateo,2020-04-22,395,32
Tehama,2020-04-22,0,4
Orange,2020-04-22,4786,293
Shasta,2020-04-22,279,14
Sonoma,2020-04-22,596,27
Modoc,2020-04-22,12,0
Mendocino,2020-04-22,151,7
El Dorado,2020-04-22,165,13
Mono,2020-04-22,17,2
Lassen,2020-04-22,25,0
Los Angeles,2020-04-22,17405,1215
San Bernardino,2020-04-22,3830,167
Sacramento,2020-04-22,50,79
Contra Costa,2020-04-22,1031,75
Stanislaus,2020-04-22,1421,58
Riverside,2020-04-22,3668,176
Marin,2020-04-22,242,12
Madera,2020-04-22,568,22
Napa,2020-04-22,387,11
Placer,2020-04-22,0,10
San Diego,2020-04-22,5467,365
Santa Barbara,2020-04-22,427,88
Yolo,2020-04-22,0,14
Humboldt,2020-04-22,310,8
Ventura,2020-04-22,1049,33
Tuolumne,2020-04-22,151,2
Monterey,2020-04-22,875,95
Plumas,2020-04-22,9,0
San Francisco,2020-04-22,738,74
Santa Cruz,2020-04-22,351,10
Inyo,2020-04-22,50,4
Calaveras,2020-04-22,50,12
Fresno,2020-04-23,748,52
Kings,2020-04-23,192,4
Amador,2020-04-23,0,2
Sacramento,2020-04-23,737,80
Siskiyou,2020-04-23,65,4
Mono,2020-04-23,17,2
San Mateo,2020-04-23,517,35
Shasta,2020-04-23,645,16
Del Norte,2020-04-23,0,3
Lassen,2020-04-23,25,0
Monterey,2020-04-23,875,122
San Benito,2020-04-23,25,1
Humboldt,2020-04-23,310,4
Nevada,2020-04-23,116,6
Tehama,2020-04-23,106,4
San Luis Obispo,2020-04-23,526,30
Colusa,2020-04-23,80,4
Lake,2020-04-23,58,4
Yuba,2020-04-23,445,9
Napa,2020-04-23,387,2
El Dorado,2020-04-23,173,15
Santa Barbara,2020-04-23,717,90
Madera,2020-04-23,568,16
Plumas,2020-04-23,9,0
San Diego,2020-04-23,5501,389
Kern,2020-04-23,1429,63
Marin,2020-04-23,242,12
Trinity,2020-04-23,54,0
Orange,2020-04-23,5251,293
Butte,2020-04-23,424,14
Mendocino,2020-04-23,151,7
Sonoma,2020-04-23,615,48
Contra Costa,2020-04-23,1031,81
Calaveras,2020-04-23,50,11
San Joaquin,2020-04-23,1047,25
Glenn,2020-04-23,0,0
Mariposa,2020-04-23,30,0
Santa Clara,2020-04-23,2741,137
Tulare,2020-04-23,882,16
Santa Cruz,2020-04-23,351,9
San Bernardino,2020-04-23,4516,175
Tuolumne,2020-04-23,151,2
Los Angeles,2020-04-23,21107,1263
Imperial,2020-04-23,240,1
Solano,2020-04-23,204,31
Merced,2020-04-23,206,7
Inyo,2020-04-23,50,5
Sutter,2020-04-23,0,0
San Francisco,2020-04-23,1173,70
Yolo,2020-04-23,130,14
Modoc,2020-04-23,12,0
Placer,2020-04-23,0,11
Riverside,2020-04-23,3526,232
Alameda,2020-04-23,1129,95
Stanislaus,2020-04-23,1421,62
Ventura,2020-04-23,1305,47
San Luis Obispo,2020-04-24,526,24
Humboldt,2020-04-24,307,8
Orange,2020-04-24,5374,391
Del Norte,2020-04-24,0,6
Yuba,2020-04-24,445,10
Kern,2020-04-24,1715,59
Santa Clara,2020-04-24,2741,134
San Mateo,2020-04-24,517,40
San Bernardino,2020-04-24,4516,250
Modoc,2020-04-24,12,0
Merced,2020-04-24,206,6
Tulare,2020-04-24,882,19
Placer,2020-04-24,0,43
Santa Cruz,2020-04-24,351,12
Alameda,2020-04-24,1127,110
Colusa,2020-04-24,80,5
Sutter,2020-04-24,0,0
Siskiyou,2020-04-24,65,5
Mendocino,2020-04-24,151,9
Los Angeles,2020-04-24,20782,1378
Stanislaus,2020-04-24,1421,58
Napa,2020-04-24,387,7
Trinity,2020-04-24,54,0
Riverside,2020-04-24,3524,222
Amador,2020-04-24,0,6
El Dorado,2020-04-24,173,12
Inyo,2020-04-24,89,5
San Benito,2020-04-24,25,2
Fresno,2020-04-24,748,47
Santa Barbara,2020-04-24,717,80
Yolo,2020-04-24,130,17
Monterey,2020-04-24,875,112
Plumas,2020-04-24,9,0
Glenn,2020-04-24,0,0
Nevada,2020-04-24,116,6
Kings,2020-04-24,192,4
Shasta,2020-04-24,645,16
Mono,2020-04-24,17,2
Imperial,2020-04-24,248,6
Lake,2020-04-24,58,4
Tuolumne,2020-04-24,151,4
Lassen,2020-04-24,25,0
Calaveras,2020-04-24,50,11
San Diego,2020-04-24,5606,408
Tehama,2020-04-24,106,4
Mariposa,2020-04-24,30,0
Sonoma,2020-04-24,616,45
Sacramento,2020-04-24,737,121
Contra Costa,2020-04-24,1031,87
San Joaquin,2020-04-24,1047,26
Butte,2020-04-24,424,18
Madera,2020-04-24,568,11
Solano,2020-04-24,204,32
San Francisco,2020-04-24,1173,108
Marin,2020-04-24,242,12
Ventura,2020-04-24,1283,40
Merced,2020-04-25,206,9
Placer,2020-04-25,340,106
Riverside,2020-04-25,3550,235
Shasta,2020-04-25,645,11
Mariposa,2020-04-25,30,0
Trinity,2020-04-25,54,0
Santa Clara,2020-04-25,3331,203
Siskiyou,2020-04-25,65,5
Glenn,2020-04-25,0,0
Tulare,2020-04-25,882,22
San Mateo,2020-04-25,790,43
Ventura,2020-04-25,1286,51
Kings,2020-04-25,199,5
Sonoma,2020-04-25,789,64
Santa Cruz,2020-04-25,354,4
Mendocino,2020-04-25,151,10
San Diego,2020-04-25,5561,395
El Dorado,2020-04-25,155,11
Madera,2020-04-25,568,20
San Luis Obispo,2020-04-25,526,28
Monterey,2020-04-25,875,111
Nevada,2020-04-25,110,2
Orange,2020-04-25,5370,394
Santa Barbara,2020-04-25,717,79
Sutter,2020-04-25,0,0
San Benito,2020-04-25,25,0
Marin,2020-04-25,358,16
Colusa,2020-04-25,80,4
Contra Costa,2020-04-25,1464,154
Mono,2020-04-25,17,2
Humboldt,2020-04-25,308,4
Kern,2020-04-25,1715,56
Solano,2020-04-25,592,61
Fresno,2020-04-25,2014,86
Napa,2020-04-25,387,1
Inyo,2020-04-25,89,6
Tehama,2020-04-25,106,4
Sacramento,2020-04-25,1261,184
Yolo,2020-04-25,130,18
Lassen,2020-04-25,25,0
Amador,2020-04-25,0,5
San Francisco,2020-04-25,1412,132
San Bernardino,2020-04-25,4496,277
Tuolumne,2020-04-25,151,4
Plumas,2020-04-25,9,0
Del Norte,2020-04-25,0,0
Alameda,2020-04-25,1748,197
Butte,2020-04-25,424,14
Calaveras,2020-04-25,50,11
San Joaquin,2020-04-25,1146,20
Stanislaus,2020-04-25,1573,90
Lake,2020-04-25,58,3
Yuba,2020-04-25,445,6
Imperial,2020-04-25,249,5
Modoc,2020-04-25,12,0
Los Angeles,2020-04-25,20233,1359
Orange,2020-04-26,5370,378
Amador,2020-04-26,0,6
Santa Barbara,2020-04-26,717,85
Yuba,2020-04-26,445,10
Lake,2020-04-26,58,5
Contra Costa,2020-04-26,1464,150
Sonoma,2020-04-26,789,63
Santa Cruz,2020-04-26,354,5
Mono,2020-04-26,17,2
Sutter,2020-04-26,0,0
Monterey,2020-04-26,875,113
San Francisco,2020-04-26,1412,126
Nevada,2020-04-26,110,5
Butte,2020-04-26,424,18
San Benito,2020-04-26,25,0
Lassen,2020-04-26,25,0
Fresno,2020-04-26,2014,79
San Mateo,2020-04-26,790,43
San Luis Obispo,2020-04-26,526,21
Merced,2020-04-26,206,6
Humboldt,2020-04-26,305,4
San Bernardino,2020-04-26,4496,201
Del Norte,2020-04-26,0,5
Modoc,2020-04-26,12,0
Yolo,2020-04-26,130,23
Shasta,2020-04-26,645,10
San Joaquin,2020-04-26,1146,23
Solano,2020-04-26,592,62
Siskiyou,2020-04-26,65,5
Glenn,2020-04-26,0,0
Kern,2020-04-26,1706,50
Stanislaus,2020-04-26,1571,97
Tulare,2020-04-26,882,21
Mendocino,2020-04-26,151,12
Alameda,2020-04-26,1748,191
Mariposa,2020-04-26,30,0
Sacramento,2020-04-26,1255,171
Marin,2020-04-26,358,19
Plumas,2020-04-26,9,0
San Diego,2020-04-26,5552,427
El Dorado,2020-04-26,155,7
Calaveras,2020-04-26,50,11
Los Angeles,2020-04-26,20162,1262
Colusa,2020-04-26,80,4
Placer,2020-04-26,340,101
Napa,2020-04-26,387,8
Inyo,2020-04-26,89,6
Madera,2020-04-26,568,20
Tehama,2020-04-26,106,3
Trinity,2020-04-26,54,0
Ventura,2020-04-26,1282,55
Tuolumne,2020-04-26,151,4
Kings,2020-04-26,199,6
Santa Clara,2020-04-26,3331,194
Imperial,2020-04-26,252,5
Riverside,2020-04-26,3625,230
Mono,2020-04-27,17,2
Kings,2020-04-27,199,5
Yuba,2020-04-27,445,13
Imperial,2020-04-27,247,4
San Joaquin,2020-04-27,1146,25
Lake,2020-04-27,58,5
Inyo,2020-04-27,50,6
Riverside,2020-04-27,3649,208
San Luis Obispo,2020-04-27,526,37
Calaveras,2020-04-27,50,12
San Diego,2020-04-27,5544,377
El Dorado,2020-04-27,155,7
Fresno,2020-04-27,2013,89
Solano,2020-04-27,592,60
San Mateo,2020-04-27,790,62
Glenn,2020-04-27,0,0
Nevada,2020-04-27,103,2
Lassen,2020-04-27,25,0
Modoc,2020-04-27,12,0
Stanislaus,2020-04-27,1573,90
Ventura,2020-04-27,1282,36
Napa,2020-04-27,387,8
Marin,2020-04-27,358,26
San Bernardino,2020-04-27,4556,183
Colusa,2020-04-27,80,4
Kern,2020-04-27,1702,53
Orange,2020-04-27,5370,370
Plumas,2020-04-27,9,0
Amador,2020-04-27,0,5
Santa Barbara,2020-04-27,717,82
Alameda,2020-04-27,1748,183
San Francisco,2020-04-27,1412,149
Del Norte,2020-04-27,0,5
Humboldt,2020-04-27,305,4
Mendocino,2020-04-27,151,7
Sonoma,2020-04-27,789,63
Santa Cruz,2020-04-27,354,3
Mariposa,2020-04-27,30,0
Santa Clara,2020-04-27,3331,206
Butte,2020-04-27,424,22
Sutter,2020-04-27,0,0
Madera,2020-04-27,568,10
Yolo,2020-04-27,130,15
San Benito,2020-04-27,25,0
Monterey,2020-04-27,875,120
Tehama,2020-04-27,106,3
Sacramento,2020-04-27,1238,164
Los Angeles,2020-04-27,20205,1226
Merced,2020-04-27,206,7
Contra Costa,2020-04-27,1485,158
Siskiyou,2020-04-27,65,3
Tulare,2020-04-27,898,27
Tuolumne,2020-04-27,151,2
Placer,2020-04-27,340,111
Trinity,2020-04-27,54,0
Shasta,2020-04-27,645,12
Fresno,2020-04-28,2007,87
Stanislaus,2020-04-28,1573,92
Sutter,2020-04-28,0,0
Humboldt,2020-04-28,305,5
Sonoma,2020-04-28,789,52
Lassen,2020-04-28,25,0
Solano,2020-04-28,592,61
Mariposa,2020-04-28,30,0
Siskiyou,2020-04-28,65,4
Placer,2020-04-28,340,103
Santa Clara,2020-04-28,3331,197
Trinity,2020-04-28,54,0
Tuolumne,2020-04-28,151,1
Santa Barbara,2020-04-28,717,81
Yolo,2020-04-28,130,10
Del Norte,2020-04-28,0,3
Marin,2020-04-28,358,19
Shasta,2020-04-28,645,6
