date,confirmed_patients,suspected_patients,all_hospital_beds,icu_covid_confirmed,icu_covid_suspected,icu_available_beds,total_covid_patients
2021-01-16,1696,65,6472,416,8,147,1761
2021-01-16,204,8,651,28,0,6,212
2021-01-16,28,0,114,12,0,2,28
2021-01-16,166,13,601,45,1,3,179
2021-01-16,15,0,59,3,0,0,15
2021-01-16,15,1,121,3,0,6,16
2021-01-16,18,0,25,6,0,0,18
2021-01-16,407,4,1160,89,0,17,411
2021-01-16,71,0,451,9,0,7,71
2021-01-16,296,20,927,79,0,7,316
2021-01-16,3,0,29,0,0,2,3
2021-01-16,58,0,567,6,0,13,58
2021-01-16,154,7,751,28,1,10,161
2021-01-16,1560,107,3386,348,23,17,1667
2021-01-16,576,24,1555,88,0,13,600
2021-01-16,138,0,264,57,0,0,138
2021-01-16,10,0,140,3,0,0,10
2021-01-16,4,0,25,0,0,0,4
2021-01-16,87,1,135,10,0,2,88
2021-01-16,0,0,25,0,0,0,0
2021-01-16,195,7,598,48,1,20,202
2021-01-16,64,0,271,17,0,1,64
2021-01-16,47,8,281,17,0,0,55
2021-01-16,265,14,1349,58,2,24,279
2021-01-16,2,0,51,0,0,2,2
2021-01-16,331,8,1302,79,0,13,339
2021-01-16,6,0,33,4,0,4,6
2021-01-16,45,0,460,8,0,17,45
2021-01-16,0,0,14,0,0,0,0
2021-01-16,446,48,2516,121,7,64,494
2021-01-16,21,0,206,9,0,4,21
2021-01-16,14,1,52,6,0,0,15
2021-01-16,239,7,2131,55,2,57,246
2021-01-16,97,6,691,20,0,13,103
2021-01-16,1523,74,3589,325,7,40,1597
2021-01-16,7328,296,19425,1720,30,281,7624
2021-01-16,2026,52,5968,538,2,79,2078
2021-01-16,180,4,720,43,0,17,184
2021-01-16,434,5,1165,84,1,27,439
2021-01-16,5,0,56,0,0,6,5
2021-01-16,32,1,190,11,0,3,33
2021-01-16,16,0,62,6,0,2,16
2021-01-16,444,18,2636,120,5,68,462
2021-01-16,635,17,3139,138,5,41,652
2021-01-16,0,0,11,0,0,0,0
2021-01-16,10,1,274,3,0,6,11
2021-01-16,2,0,35,0,0,0,2
2021-01-16,0,0,17,0,0,2,0
2021-01-16,209,1,717,27,0,14,210
2021-01-16,84,0,372,12,0,0,84
2021-01-16,9,0,85,3,0,0,9
2021-01-16,16,0,48,0,0,5,16
2021-01-16,7,1,47,0,0,0,8
2021-01-16,2,0,14,0,0,0,2
2021-01-16,54,0,261,16,0,3,54
2021-01-17,1524,122,3400,339,12,13,1646
2021-01-17,186,4,730,47,0,14,190
2021-01-17,613,19,3131,148,6,38,632
2021-01-17,55,0,261,17,0,2,55
2021-01-17,152,13,754,23,0,18,165
2021-01-17,2,0,29,0,0,2,2
2021-01-17,28,0,329,8,0,9,28
2021-01-17,1,0,35,0,0,0,1
2021-01-17,27,0,196,11,0,2,27
2021-01-17,10,0,85,2,0,2,10
2021-01-17,0,0,25,0,0,0,0
2021-01-17,1511,51,3575,322,6,49,1562
2021-01-17,18,0,25,6,0,0,18
2021-01-17,33,0,190,10,0,6,33
2021-01-17,1,0,51,0,0,2,1
2021-01-17,441,19,2613,121,5,71,460
2021-01-17,83,1,372,12,0,0,84
2021-01-17,2,0,14,0,0,0,2
2021-01-17,64,0,451,7,0,11,64
2021-01-17,0,0,14,0,0,0,0
2021-01-17,14,0,59,3,0,1,14
2021-01-17,50,0,460,8,0,19,50
2021-01-17,2,0,56,1,1,3,2
2021-01-17,208,13,598,48,4,13,221
2021-01-17,1964,51,5913,538,3,86,2015
2021-01-17,65,0,271,20,0,0,65
2021-01-17,1664,69,6467,412,10,150,1733
2021-01-17,331,10,1305,79,0,14,341
2021-01-17,92,1,137,13,0,2,93
2021-01-17,16,0,63,5,0,3,16
2021-01-17,13,0,109,3,0,4,13
2021-01-17,242,5,2127,57,2,67,247
2021-01-17,266,18,1455,59,1,29,284
2021-01-17,53,11,281,15,1,0,64
2021-01-17,7322,302,19322,1728,39,263,7624
2021-01-17,430,5,1177,81,4,27,435
2021-01-17,10,1,140,3,0,2,11
2021-01-17,291,10,919,79,0,7,301
2021-01-17,101,6,662,17,1,15,107
2021-01-17,28,0,114,12,0,1,28
2021-01-17,5,3,47,0,0,0,8
2021-01-17,10,1,274,3,1,4,11
2021-01-17,0,0,17,0,0,2,0
2021-01-17,131,0,234,55,0,2,131
2021-01-17,6,0,33,3,0,5,6
2021-01-17,54,0,567,6,0,15,54
2021-01-17,172,13,616,42,1,6,185
2021-01-17,14,0,52,7,0,0,14
2021-01-17,562,23,1549,91,1,16,585
2021-01-17,202,7,651,27,0,14,209
2021-01-17,458,44,2503,115,9,70,502
2021-01-17,213,3,717,28,0,10,216
2021-01-17,14,0,48,0,0,5,14
2021-01-17,2,0,25,0,0,0,2
2021-01-17,0,0,11,0,0,0,0
2021-01-17,416,5,1154,88,0,19,421
2021-01-18,201,7,653,26,0,14,208
2021-01-18,201,4,717,29,0,10,205
2021-01-18,1487,40,3627,327,13,60,1527
2021-01-18,134,0,234,57,0,2,134
2021-01-18,27,0,204,8,0,2,27
2021-01-18,18,0,25,6,0,0,18
2021-01-18,1632,73,6483,414,7,168,1705
2021-01-18,2,0,14,0,0,0,2
2021-01-18,554,26,1560,99,4,9,580
2021-01-18,4,0,25,0,0,0,4
2021-01-18,2,0,56,0,0,4,2
2021-01-18,2,1,29,1,0,2,3
2021-01-18,16,0,63,4,0,2,16
2021-01-18,5,3,47,0,0,0,8
2021-01-18,611,18,3097,145,1,33,629
2021-01-18,62,0,271,21,0,0,62
2021-01-18,303,3,914,81,0,7,306
2021-01-18,0,0,17,0,0,0,0
2021-01-18,58,5,281,13,0,0,63
2021-01-18,12,1,98,3,0,5,13
2021-01-18,1,0,35,0,0,0,1
2021-01-18,452,20,2632,130,4,67,472
2021-01-18,6,0,33,2,0,5,6
2021-01-18,445,40,2480,119,5,72,485
2021-01-18,53,0,567,7,0,16,53
2021-01-18,1,0,51,0,0,3,1
2021-01-18,205,9,598,49,2,14,214
2021-01-18,15,0,48,0,0,5,15
2021-01-18,56,0,460,7,0,19,56
2021-01-18,12,3,274,4,0,6,15
2021-01-18,148,18,754,24,1,11,166
2021-01-18,14,0,52,6,0,0,14
2021-01-18,94,1,137,11,0,4,95
2021-01-18,54,0,261,20,0,1,54
2021-01-18,0,0,25,0,0,0,0
2021-01-18,9,0,85,1,0,2,9
2021-01-18,0,0,14,0,0,0,0
2021-01-18,241,2,2127,60,0,72,243
2021-01-18,30,0,117,10,0,0,30
2021-01-18,336,13,1300,77,0,17,349
2021-01-18,78,1,372,12,0,0,79
2021-01-18,418,7,1153,88,0,25,425
2021-01-18,268,13,1453,56,1,24,281
2021-01-18,1524,127,3425,344,12,23,1651
2021-01-18,8,0,132,3,0,4,8
2021-01-18,94,12,645,18,0,13,106
2021-01-18,187,7,738,43,0,19,194
2021-01-18,0,0,12,0,0,0,0
2021-01-18,29,1,332,9,0,8,30
2021-01-18,165,9,605,43,0,7,174
2021-01-18,2007,61,5914,523,5,76,2068
2021-01-18,7253,347,19317,1693,43,290,7600
2021-01-18,426,7,1179,80,2,33,433
2021-01-18,25,0,190,9,0,8,25
2021-01-18,63,1,451,8,0,12,64
2021-01-18,14,0,59,3,0,3,14
2021-01-19,604,16,3140,145,5,37,620
2021-01-19,325,17,1305,77,0,17,342
2021-01-19,99,4,648,19,1,18,103
2021-01-19,22,0,190,4,0,5,22
2021-01-19,443,47,2491,123,5,70,490
2021-01-19,305,9,923,78,0,4,314
2021-01-19,30,0,121,8,0,0,30
2021-01-19,4,0,33,2,0,5,4
2021-01-19,70,1,372,10,0,0,71
2021-01-19,2,0,56,0,0,5,2
2021-01-19,5,0,25,0,0,0,5
2021-01-19,12,0,52,5,0,0,12
2021-01-19,6,2,47,0,0,0,8
2021-01-19,1514,126,3429,335,8,34,1640
2021-01-19,10,0,119,3,0,2,10
2021-01-19,1,0,35,0,0,0,1
2021-01-19,9,0,84,1,0,2,9
2021-01-19,1,0,51,0,0,2,1
2021-01-19,420,14,1172,83,1,21,434
2021-01-19,1658,62,6496,438,3,164,1720
2021-01-19,62,0,271,19,0,2,62
2021-01-19,403,2,1170,86,0,29,405
2021-01-19,122,0,234,52,0,2,122
2021-01-19,11,3,274,4,0,7,14
2021-01-19,61,0,451,9,0,7,61
2021-01-19,158,10,587,38,0,6,168
2021-01-19,206,9,598,52,2,14,215
2021-01-19,17,0,62,5,0,1,17
2021-01-19,19,0,25,7,0,0,19
2021-01-19,243,4,2106,62,0,69,247
2021-01-19,31,2,330,10,0,9,33
2021-01-19,52,0,567,7,0,16,52
2021-01-19,192,6,746,42,1,16,198
2021-01-19,17,0,48,0,0,5,17
2021-01-19,61,0,460,7,0,19,61
2021-01-19,1,0,14,0,0,0,1
2021-01-19,28,0,202,8,0,1,28
2021-01-19,16,0,59,3,0,0,16
2021-01-19,16,1,115,4,0,5,17
2021-01-19,7263,308,19445,1692,29,296,7571
2021-01-19,57,7,281,15,0,0,64
2021-01-19,0,0,14,0,0,0,0
2021-01-19,50,0,261,16,0,3,50
2021-01-19,201,13,669,21,1,15,214
2021-01-19,149,13,757,26,2,8,162
2021-01-19,93,1,134,10,1,2,94
2021-01-19,183,5,717,30,0,12,188
2021-01-19,551,22,1579,84,2,9,573
2021-01-19,0,2,12,0,0,0,2
2021-01-19,1477,51,3555,325,2,56,1528
2021-01-19,0,0,25,0,0,0,0
2021-01-19,1,0,29,0,0,2,1
2021-01-19,447,25,2623,128,4,66,472
2021-01-19,276,10,1348,62,2,21,286
2021-01-19,1975,43,5969,527,7,74,2018
2021-01-19,0,0,17,0,0,1,0
2021-01-20,296,5,928,78,0,5,301
2021-01-20,416,41,2484,121,6,61,457
2021-01-20,118,0,234,59,0,1,118
2021-01-20,436,25,2618,126,1,64,461
2021-01-20,51,0,451,8,0,9,51
2021-01-20,1585,62,6511,447,4,154,1647
2021-01-20,17,0,48,0,0,5,17
2021-01-20,14,4,276,5,0,8,18
2021-01-20,26,0,205,7,0,1,26
2021-01-20,17,0,59,3,0,0,17
2021-01-20,0,0,12,0,0,0,0
2021-01-20,9,0,84,2,0,2,9
2021-01-20,5,0,25,0,0,0,5
2021-01-20,1434,50,3680,314,3,50,1484
2021-01-20,162,1,717,28,0,16,163
2021-01-20,560,29,1604,84,2,7,589
2021-01-20,14,1,113,3,0,6,15
2021-01-20,322,11,1302,73,0,16,333
2021-01-20,98,5,640,20,0,18,103
2021-01-20,4,0,33,2,0,5,4
2021-01-20,192,11,758,38,1,17,203
2021-01-20,186,11,673,24,2,9,197
2021-01-20,22,1,190,7,0,8,23
2021-01-20,87,0,137,9,0,4,87
2021-01-20,595,28,3150,146,5,25,623
2021-01-20,1,0,51,1,0,1,1
2021-01-20,50,0,567,5,0,17,50
2021-01-20,9,0,136,2,0,1,9
2021-01-20,434,12,1188,86,1,21,446
2021-01-20,204,8,603,52,1,14,212
2021-01-20,161,9,597,41,0,6,170
2021-01-20,4,0,56,1,0,5,4
2021-01-20,415,3,1182,87,0,25,418
2021-01-20,52,4,281,16,0,0,56
2021-01-20,0,0,35,0,0,0,0
2021-01-20,19,0,25,7,0,0,19
2021-01-20,44,0,261,16,0,2,44
2021-01-20,17,0,62,5,0,0,17
2021-01-20,30,0,126,12,0,0,30
2021-01-20,15,0,52,6,0,0,15
2021-01-20,7073,340,19392,1687,30,236,7413
2021-01-20,0,0,14,0,0,0,0
2021-01-20,0,0,14,0,0,0,0
2021-01-20,288,11,1357,60,1,22,299
2021-01-20,0,0,25,0,0,0,0
2021-01-20,1,0,17,0,0,2,1
2021-01-20,1935,45,5975,517,6,70,1980
2021-01-20,1,0,29,0,0,2,1
2021-01-20,69,3,372,9,0,0,72
2021-01-20,56,0,460,10,0,16,56
2021-01-20,28,1,320,9,0,10,29
2021-01-20,234,9,2122,58,0,55,243
2021-01-20,138,13,762,25,1,11,151
2021-01-20,1529,126,3433,335,12,22,1655
2021-01-20,6,2,47,0,0,0,8
2021-01-20,58,0,271,19,0,1,58
2021-01-21,47,2,278,15,1,2,49
2021-01-21,15,0,48,0,0,5,15
2021-01-21,1395,62,3671,313,4,44,1457
2021-01-21,58,0,451,8,0,7,58
2021-01-21,419,25,2609,122,7,57,444
2021-01-21,170,11,602,46,0,2,181
2021-01-21,187,8,603,50,1,13,195
2021-01-21,46,0,567,4,0,14,46
2021-01-21,7,0,84,2,0,0,7
2021-01-21,4,2,47,0,0,0,6
2021-01-21,3,0,56,1,0,4,3
2021-01-21,24,2,190,8,1,3,26
2021-01-21,0,0,25,0,0,0,0
2021-01-21,175,1,717,31,0,17,176
2021-01-21,29,2,322,8,0,9,31
2021-01-21,409,42,2513,122,5,66,451
2021-01-21,558,26,1591,89,2,8,584
2021-01-21,6881,345,19411,1654,26,274,7226
2021-01-21,5,0,33,2,0,5,5
2021-01-21,1,0,17,0,0,2,1
2021-01-21,112,3,234,59,0,0,115
2021-01-21,0,0,51,0,0,4,0
2021-01-21,55,0,271,14,0,2,55
2021-01-21,267,13,1319,57,2,26,280
2021-01-21,0,0,12,0,0,0,0
2021-01-21,1455,123,3415,330,12,26,1578
2021-01-21,26,1,213,6,1,1,27
2021-01-21,13,4,276,5,2,12,17
2021-01-21,42,2,261,13,0,2,44
2021-01-21,0,0,14,0,0,0,0
2021-01-21,5,0,25,0,0,0,5
2021-01-21,14,0,25,6,0,0,14
2021-01-21,0,0,14,0,0,0,0
2021-01-21,68,0,372,9,0,0,68
2021-01-21,175,7,743,40,1,10,182
2021-01-21,428,8,1174,91,0,25,436
2021-01-21,126,10,765,27,3,8,136
2021-01-21,8,0,123,2,0,3,8
2021-01-21,173,13,673,24,2,10,186
2021-01-21,289,11,919,88,0,6,300
2021-01-21,51,2,460,10,1,18,53
2021-01-21,82,0,137,11,0,2,82
2021-01-21,11,0,62,3,0,1,11
2021-01-21,2,0,29,0,0,2,2
2021-01-21,218,5,2118,56,0,52,223
2021-01-21,32,0,132,11,0,1,32
2021-01-21,15,0,59,2,0,1,15
2021-01-21,1536,69,6508,428,10,165,1605
2021-01-21,591,20,3152,143,1,26,611
2021-01-21,1896,29,5945,516,6,96,1925
2021-01-21,95,5,645,21,1,18,100
2021-01-21,12,0,52,5,0,0,12
2021-01-21,16,1,114,4,1,6,17
2021-01-21,412,3,1177,100,0,23,415
2021-01-21,327,13,1298,71,1,17,340
2021-01-21,0,0,35,0,0,0,0
2021-01-22,24,0,190,6,0,4,24
2021-01-22,32,0,136,11,0,0,32
2021-01-22,18,0,48,0,0,5,18
2021-01-22,0,0,17,0,0,2,0
2021-01-22,23,0,212,6,0,4,23
2021-01-22,258,14,1330,54,1,32,272
2021-01-22,406,38,2508,115,4,69,444
2021-01-22,9,0,84,2,0,2,9
2021-01-22,1818,31,5953,482,2,80,1849
2021-01-22,10,0,136,2,0,2,10
2021-01-22,1501,63,6503,415,15,147,1564
2021-01-22,386,5,1179,99,0,23,391
2021-01-22,0,0,35,0,0,0,0
2021-01-22,285,15,919,87,1,5,300
2021-01-22,4,0,33,2,0,6,4
2021-01-22,166,11,607,49,0,4,177
2021-01-22,14,0,25,6,0,0,14
2021-01-22,12,0,52,5,0,0,12
2021-01-22,32,4,326,8,0,8,36
2021-01-22,200,14,2122,52,30,52,214
2021-01-22,520,23,1567,86,5,7,543
2021-01-22,42,0,567,3,0,15,42
2021-01-22,16,2,110,3,1,2,18
2021-01-22,0,0,14,0,0,0,0
2021-01-22,0,0,14,0,0,0,0
2021-01-22,184,0,717,29,0,14,184
2021-01-22,0,0,51,0,0,3,0
2021-01-22,162,13,673,22,1,12,175
2021-01-22,18,0,59,1,0,1,18
2021-01-22,6697,317,19377,1619,25,281,7014
2021-01-22,1341,74,3661,313,4,57,1415
2021-01-22,4,2,47,0,0,0,6
2021-01-22,0,0,25,0,0,0,0
2021-01-22,45,0,271,13,0,4,45
2021-01-22,67,2,372,9,0,2,69
2021-01-22,9,0,62,3,0,2,9
2021-01-22,3,0,56,1,0,4,3
2021-01-22,104,1,234,52,0,0,105
2021-01-22,84,0,147,11,0,4,84
2021-01-22,100,5,649,22,0,16,105
2021-01-22,401,21,2609,119,5,52,422
2021-01-22,165,7,724,42,1,11,172
2021-01-22,50,0,451,7,0,14,50
2021-01-22,1422,117,3405,349,5,38,1539
2021-01-22,48,1,460,10,0,17,49
2021-01-22,16,7,276,6,1,12,23
2021-01-22,579,17,3145,147,1,34,596
2021-01-22,0,0,12,0,0,0,0
2021-01-22,45,0,261,12,0,2,45
2021-01-22,191,8,603,51,2,18,199
2021-01-22,116,10,770,28,0,12,126
2021-01-22,5,0,25,0,0,0,5
2021-01-22,312,12,1299,72,1,18,324
2021-01-22,3,0,29,0,0,1,3
2021-01-22,54,5,278,14,0,1,59
2021-01-22,441,12,1182,89,2,25,453
2021-01-23,160,12,726,43,1,16,172
2021-01-23,50,0,451,10,0,13,50
2021-01-23,382,11,1164,92,0,17,393
2021-01-23,419,12,1214,88,3,31,431
2021-01-23,1277,61,3683,289,5,59,1338
2021-01-23,63,2,372,5,0,1,65
2021-01-23,8,0,29,0,0,2,8
2021-01-23,4,2,47,0,0,0,6
2021-01-23,47,0,567,4,0,12,47
2021-01-23,15,0,25,6,0,0,15
2021-01-23,3,0,56,1,0,2,3
2021-01-23,49,0,261,12,0,3,49
2021-01-23,43,1,460,10,0,13,44
2021-01-23,185,5,603,46,2,18,190
2021-01-23,550,16,3145,151,1,33,566
2021-01-23,0,0,12,0,0,0,0
2021-01-23,6486,307,19334,1600,29,299,6793
2021-01-23,15,2,112,2,0,1,17
2021-01-23,1732,47,5902,467,3,73,1779
2021-01-23,1,0,25,0,0,3,1
2021-01-23,527,32,1554,90,6,9,559
2021-01-23,195,6,2133,55,0,49,201
2021-01-23,15,0,59,1,0,0,15
2021-01-23,19,0,205,7,0,3,19
2021-01-23,1342,106,3371,336,5,28,1448
2021-01-23,100,1,234,51,0,0,101
2021-01-23,118,11,772,28,0,7,129
2021-01-23,0,0,14,0,0,0,0
2021-01-23,0,0,51,0,0,3,0
2021-01-23,248,15,1347,54,2,29,263
2021-01-23,1467,55,6494,421,12,149,1522
2021-01-23,11,0,52,5,0,0,11
2021-01-23,20,0,190,7,0,3,20
2021-01-23,8,0,48,0,0,5,8
2021-01-23,12,0,84,2,0,1,12
2021-01-23,374,21,2609,115,5,53,395
2021-01-23,298,16,1299,66,1,18,314
2021-01-23,0,0,14,0,0,0,0
2021-01-23,166,8,625,51,1,1,174
2021-01-23,3,0,33,2,0,6,3
2021-01-23,404,40,2531,109,4,73,444
2021-01-23,13,3,276,4,1,14,16
2021-01-23,53,8,278,17,1,1,61
2021-01-23,157,9,677,25,0,3,166
2021-01-23,285,10,916,89,0,6,295
2021-01-23,94,0,137,11,0,3,94
2021-01-23,0,0,17,0,0,2,0
2021-01-23,44,0,271,13,0,3,44
2021-01-23,9,0,62,3,0,2,9
2021-01-23,0,0,25,0,0,0,0
2021-01-23,6,0,25,0,0,0,6
2021-01-23,34,3,329,6,1,10,37
2021-01-23,33,0,136,18,0,0,33
2021-01-23,0,0,35,0,0,0,0
2021-01-23,170,0,717,24,0,19,170
2021-01-23,96,6,645,23,0,20,102
2021-01-24,0,0,25,0,0,0,0
2021-01-24,55,1,451,9,0,12,56
2021-01-24,165,11,608,50,2,2,176
2021-01-24,159,9,720,41,1,17,168
2021-01-24,0,0,35,0,0,0,0
2021-01-24,21,0,200,7,0,2,21
2021-01-24,10,0,52,6,0,0,10
2021-01-24,29,2,136,17,0,1,31
2021-01-24,0,0,17,0,0,2,0
2021-01-24,13,0,84,1,0,2,13
2021-01-24,28,2,328,7,1,8,30
2021-01-24,48,0,460,12,0,10,48
2021-01-24,6,0,29,0,0,2,6
2021-01-24,0,0,14,0,0,0,0
2021-01-24,241,18,1334,59,3,25,259
2021-01-24,2,2,47,0,0,0,4
2021-01-24,15,3,276,5,0,14,18
2021-01-24,13,0,59,1,0,0,13
2021-01-24,23,1,190,9,1,2,24
2021-01-24,16,2,115,1,0,43,18
2021-01-24,60,1,372,5,0,2,61
2021-01-24,6307,299,19292,1565,22,295,6606
2021-01-24,1274,69,3616,297,6,61,1343
2021-01-24,291,11,1297,72,1,9,302
2021-01-24,12,0,124,3,0,3,12
2021-01-24,93,1,234,44,0,4,94
2021-01-24,4,0,33,2,0,5,4
2021-01-24,92,2,623,26,0,17,94
2021-01-24,554,17,3126,140,3,37,571
2021-01-24,536,39,1543,92,3,7,575
2021-01-24,14,0,25,6,0,0,14
2021-01-24,53,0,261,12,0,3,53
2021-01-24,0,0,14,0,0,0,0
2021-01-24,1703,45,5866,447,3,81,1748
2021-01-24,8,0,48,0,0,5,8
2021-01-24,7,0,25,0,0,0,7
2021-01-24,161,0,717,24,0,16,161
2021-01-24,377,24,2591,107,7,68,401
2021-01-24,367,12,1143,88,0,20,379
2021-01-24,112,84,603,49,1,18,196
2021-01-24,42,0,567,3,0,11,42
2021-01-24,0,0,12,0,0,0,0
2021-01-24,1440,51,6489,412,11,163,1491
2021-01-24,9,0,62,3,0,2,9
2021-01-24,51,0,271,14,0,2,51
2021-01-24,288,12,916,87,0,6,300
2021-01-24,54,5,278,20,0,1,59
2021-01-24,1304,108,3340,334,5,21,1412
2021-01-24,192,5,2103,54,1,57,197
2021-01-24,406,39,2514,115,4,70,445
2021-01-24,2,0,56,0,0,6,2
2021-01-24,96,0,133,11,0,0,96
2021-01-24,417,19,1200,88,4,17,436
2021-01-24,114,14,771,27,1,6,128
2021-01-24,148,7,649,23,0,10,155
2021-01-24,0,0,51,0,0,3,0
2021-01-25,190,9,2109,54,0,54,199
2021-01-25,46,1,460,13,0,12,47
2021-01-25,109,14,766,25,0,8,123
2021-01-25,6,0,29,0,0,2,6
2021-01-25,82,2,234,39,0,5,84
2021-01-25,7,0,25,0,0,0,7
2021-01-25,1677,37,5894,437,2,89,1714
2021-01-25,55,3,372,5,0,4,58
2021-01-25,151,10,672,21,2,12,161
2021-01-25,29,1,333,6,0,8,30
2021-01-25,56,8,278,21,0,0,64
2021-01-25,405,20,1224,86,3,25,425
2021-01-25,96,4,654,26,1,15,100
2021-01-25,396,40,2523,115,4,72,436
2021-01-25,371,21,2607,112,4,68,392
2021-01-25,12,0,138,3,0,1,12
2021-01-25,11,0,52,6,0,0,11
2021-01-25,49,0,451,9,0,9,49
2021-01-25,54,0,271,15,0,1,54
2021-01-25,302,14,1297,72,2,8,316
2021-01-25,12,2,276,5,0,14,14
2021-01-25,538,11,3102,132,2,42,549
2021-01-25,147,8,715,37,1,16,155
2021-01-25,192,8,603,51,2,16,200
2021-01-25,0,0,51,0,0,2,0
2021-01-25,553,16,1555,88,0,8,569
2021-01-25,1265,124,3380,319,4,26,1389
2021-01-25,1429,63,6486,405,11,168,1492
2021-01-25,2,0,56,0,0,6,2
2021-01-25,158,0,720,26,0,19,158
2021-01-25,16,2,112,3,0,7,18
2021-01-25,159,12,606,48,0,4,171
2021-01-25,10,0,84,2,0,2,10
2021-01-25,9,0,62,2,0,2,9
2021-01-25,224,17,1302,57,4,25,241
2021-01-25,4,0,48,0,0,5,4
2021-01-25,43,0,567,4,0,14,43
2021-01-25,14,0,25,5,0,0,14
2021-01-25,0,0,25,0,0,0,0
2021-01-25,54,0,256,11,0,2,54
2021-01-25,3,0,33,1,0,6,3
2021-01-25,0,0,14,0,0,0,0
2021-01-25,19,1,190,9,1,5,20
2021-01-25,6213,287,19309,1551,21,302,6500
2021-01-25,280,6,910,84,0,7,286
2021-01-25,0,0,12,0,0,0,0
2021-01-25,0,0,14,0,0,0,0
2021-01-25,95,0,136,10,0,2,95
2021-01-25,1,2,47,0,0,0,3
2021-01-25,28,0,134,12,0,1,28
2021-01-25,14,0,59,1,0,1,14
2021-01-25,0,0,35,0,0,0,0
2021-01-25,1248,51,3604,283,5,52,1299
2021-01-25,0,0,17,0,0,1,0
2021-01-25,24,0,196,8,0,0,24
2021-01-25,378,9,1150,96,0,18,387
2021-01-26,1,2,47,0,0,0,3
2021-01-26,13,11,276,5,0,13,24
2021-01-26,0,0,14,0,0,0,0
2021-01-26,21,1,190,5,1,5,22
2021-01-26,51,1,451,8,0,9,52
2021-01-26,503,15,3122,127,1,47,518
2021-01-26,203,9,603,58,2,13,212
2021-01-26,2,0,56,0,0,6,2
2021-01-26,1209,52,3604,279,9,66,1261
2021-01-26,181,6,2113,54,1,48,187
2021-01-26,382,22,2644,112,4,54,404
2021-01-26,293,10,1297,66,1,14,303
2021-01-26,0,0,17,0,0,0,0
2021-01-26,0,0,51,0,0,2,0
2021-01-26,11,0,52,6,0,0,11
2021-01-26,161,0,720,22,0,14,161
2021-01-26,6026,345,19292,1542,30,315,6371
2021-01-26,418,12,1224,90,3,25,430
2021-01-26,6,0,25,0,0,0,6
2021-01-26,89,1,137,8,0,5,90
2021-01-26,21,0,202,7,0,3,21
2021-01-26,12,0,25,5,0,2,12
2021-01-26,222,14,1309,57,3,27,236
2021-01-26,58,9,278,19,0,0,67
2021-01-26,0,0,35,0,0,0,0
2021-01-26,77,5,234,37,0,1,82
2021-01-26,97,1,679,26,0,13,98
2021-01-26,54,0,261,12,0,4,54
2021-01-26,0,0,14,0,0,0,0
2021-01-26,4,0,33,1,0,5,4
2021-01-26,58,3,373,6,0,1,61
2021-01-26,358,11,1136,89,0,29,369
2021-01-26,153,9,613,48,0,9,162
2021-01-26,4,0,48,0,0,5,4
2021-01-26,0,0,25,0,0,0,0
2021-01-26,12,0,129,3,0,4,12
2021-01-26,1410,62,6490,400,12,157,1472
2021-01-26,10,0,59,1,0,1,10
2021-01-26,0,0,12,0,0,0,0
2021-01-26,9,0,49,5,0,2,9
2021-01-26,16,2,116,3,0,5,18
2021-01-26,382,36,2504,115,5,71,418
2021-01-26,27,0,131,10,0,0,27
2021-01-26,543,29,1559,97,2,12,572
2021-01-26,47,2,460,14,0,13,49
2021-01-26,7,0,29,0,0,1,7
2021-01-26,152,8,676,21,2,15,160
2021-01-26,147,13,726,33,2,12,160
2021-01-26,54,0,271,16,0,1,54
2021-01-26,8,0,84,2,0,2,8
2021-01-26,1639,55,5890,448,6,90,1694
2021-01-26,1238,99,3411,315,6,29,1337
2021-01-26,113,13,775,24,1,6,126
2021-01-26,29,3,335,8,0,9,32
2021-01-26,269,10,931,76,0,8,279
2021-01-26,39,0,567,4,0,13,39
2021-01-27,6,0,29,0,0,2,6
2021-01-27,20,1,222,8,0,7,21
2021-01-27,0,0,35,0,0,0,0
2021-01-27,193,5,603,51,2,15,198
2021-01-27,338,8,1148,83,0,30,346
2021-01-27,255,16,916,72,0,6,271
2021-01-27,147,14,618,47,0,6,161
2021-01-27,75,1,234,37,0,1,76
2021-01-27,3,2,47,0,0,0,5
2021-01-27,8,0,59,1,0,3,8
2021-01-27,22,0,131,8,0,0,22
2021-01-27,51,1,373,6,0,2,52
2021-01-27,288,13,1297,62,2,15,301
2021-01-27,411,8,1233,91,2,22,419
2021-01-27,2,0,56,0,0,4,2
2021-01-27,3,0,25,0,0,0,3
2021-01-27,0,0,14,0,0,0,0
2021-01-27,0,0,12,0,0,0,0
2021-01-27,76,1,136,11,0,1,77
2021-01-27,1592,32,5985,439,3,97,1624
2021-01-27,18,2,190,6,0,4,20
2021-01-27,149,12,735,37,2,12,161
2021-01-27,0,0,25,0,0,0,0
2021-01-27,163,1,719,31,0,11,164
2021-01-27,0,0,17,0,0,2,0
2021-01-27,153,4,672,22,0,12,157
2021-01-27,94,6,657,22,0,14,100
2021-01-27,9,0,129,2,0,7,9
2021-01-27,359,41,2521,104,7,65,400
2021-01-27,6,0,84,2,0,3,6
2021-01-27,1164,68,3665,284,8,67,1232
2021-01-27,1191,122,3453,317,12,33,1313
2021-01-27,1343,61,6491,390,10,156,1404
2021-01-27,51,0,261,11,0,4,51
